Connection;Size;Arrive_Time;Holdtime;Release_Time;Source;Target;allocated
299,1200,0.6286588362152428,0.619006818164176,1.2476656543794187,-1,10,0
299,1200,0.6286588362152428,0.619006818164176,1.2476656543794187,-1,10,0
299,1200,0.6286588362152428,0.619006818164176,1.2476656543794187,-1,10,0
300,480,0.6306752699058314,0.1264177535751162,0.7570930234809476,8,4,1
301,120,0.6328008420503299,1.0897947115657967,1.7225955536161266,3,12,1
302,240,0.637510197853131,2.1970576172479115,2.8345678151010425,12,10,1
303,480,0.6426043788734557,3.1123746496783844,3.75497902855184,12,8,1
304,240,0.6500458293466368,1.2485805486159518,1.8986263779625885,5,9,1
305,120,0.6544626820649182,2.7443309645417986,3.398793646606717,0,7,0
305,120,0.6544626820649182,2.7443309645417986,3.398793646606717,0,7,1
306,1200,0.6605427385939908,3.6390138391605418,4.299556577754533,10,12,1
307,480,0.6624729301871843,0.056152566205883436,0.7186254963930678,9,3,0
307,480,0.6624729301871843,0.056152566205883436,0.7186254963930678,9,3,1
